           time           x_01           y_01           x_02           y_02           x_03           y_03           x_04           y_04           x_05           y_05           x_06           y_06           x_07           y_07           x_08           y_08
    4.39453E-01   -1.49507E-01    8.78080E-02    7.80026E-02    3.36047E-01   -3.78977E-03    3.20911E-01   -5.54169E-01   -7.46679E-02    1.60793E-01   -4.81347E-02   -3.55548E-02   -6.73080E-01    2.47441E-01   -2.35452E-01    6.40940E-02    4.69479E-02
    4.44336E-01   -1.50084E-01    8.61763E-02    4.37047E-02    3.98368E-01   -4.15531E-02    1.52573E-01   -3.68005E-01    4.96386E-02    2.19044E-01   -8.37326E-02   -2.91736E-02   -5.92893E-01    1.71783E-01   -6.90229E-02   -8.75624E-03    2.27367E-01
    4.49219E-01   -1.49322E-01    8.35102E-02    3.23794E-03    4.65391E-01   -8.04616E-02   -4.21415E-02   -1.53101E-01    1.83202E-01    2.83136E-01   -1.17604E-01   -2.16510E-02   -4.96229E-01    7.77707E-02    1.18332E-01   -8.83122E-02    4.30131E-01
    4.54102E-01   -1.47832E-01    8.06249E-02   -3.35898E-02    5.24314E-01   -1.16510E-01   -2.19788E-01    4.45617E-02    3.06238E-01    3.40341E-01   -1.49350E-01   -1.46455E-02   -4.05053E-01   -7.25020E-03    2.89859E-01   -1.61438E-01    6.13578E-01
    4.58984E-01   -1.46175E-01    7.82676E-02   -5.78156E-02    5.63449E-01   -1.46042E-01   -3.40664E-01    1.82956E-01    4.00670E-01    3.79034E-01   -1.78608E-01   -9.67331E-03   -3.39450E-01   -5.82879E-02    4.11972E-01   -2.16132E-01    7.39645E-01
    4.63867E-01   -1.44732E-01    7.69539E-02   -6.32159E-02    5.74653E-01   -1.66491E-01   -3.77186E-01    2.32879E-01    4.53889E-01    3.91126E-01   -2.05092E-01   -7.78717E-03   -3.13359E-01   -5.80099E-02    4.61314E-01   -2.44033E-01    7.81859E-01
    4.68750E-01   -1.43623E-01    7.68556E-02   -4.76242E-02    5.55023E-01   -1.76907E-01   -3.19711E-01    1.84117E-01    4.61372E-01    3.73750E-01   -2.28618E-01   -9.35367E-03   -3.31609E-01   -4.30712E-04    4.29658E-01   -2.42163E-01    7.30901E-01
    4.73633E-01   -1.42668E-01    7.77604E-02   -1.33921E-02    5.07488E-01   -1.78135E-01   -1.78576E-01    4.76024E-02    4.27594E-01    3.29859E-01   -2.49116E-01   -1.39748E-02   -3.88883E-01    1.07795E-01    3.25634E-01   -2.13542E-01    5.96545E-01
    4.78516E-01   -1.41428E-01    7.91147E-02    3.31009E-02    4.40180E-01   -1.72622E-01    1.80685E-02   -1.46879E-01    3.65059E-01    2.67594E-01   -2.66618E-01   -2.05712E-02   -4.70818E-01    2.48748E-01    1.72896E-01   -1.66535E-01    4.05599E-01
    4.83398E-01   -1.39288E-01    8.01390E-02    8.27877E-02    3.64714E-01   -1.63892E-01    2.30182E-01   -3.56959E-01    2.91642E-01    1.98567E-01   -2.81236E-01   -2.76091E-02   -5.57027E-01    3.96998E-01    5.13742E-03   -1.13083E-01    1.96248E-01
    4.88281E-01   -1.35593E-01    7.99917E-02    1.25821E-01    2.93746E-01   -1.55794E-01    4.14261E-01   -5.36611E-01    2.26810E-01    1.35416E-01   -2.93123E-01   -3.34233E-02   -6.25392E-01    5.24943E-01   -1.41013E-01   -6.61803E-02    1.00165E-02
    4.93164E-01   -1.29783E-01    7.79478E-02    1.53644E-01    2.38307E-01   -1.51686E-01    5.32499E-01   -6.45844E-01    1.87510E-01    8.91448E-02   -3.02433E-01   -3.65684E-02   -6.56726E-01    6.08615E-01   -2.33706E-01   -3.71336E-02   -1.16977E-01
    4.98047E-01   -1.21519E-01    7.35539E-02    1.60794E-01    2.05498E-01   -1.53729E-01    5.60746E-01   -6.59134E-01    1.84600E-01    6.68143E-02   -3.09287E-01   -3.61236E-02   -6.38831E-01    6.32724E-01   -2.52585E-01   -3.31792E-02   -1.61613E-01
    5.02930E-01   -1.10758E-01    6.67267E-02    1.46055E-01    1.97007E-01   -1.62432E-01    4.93601E-01   -5.70810E-01    2.20560E-01    7.00648E-02   -3.13750E-01   -3.18877E-02   -5.69089E-01    5.93883E-01   -1.93068E-01   -5.59604E-02   -1.18630E-01
    5.07812E-01   -9.77690E-02    5.77755E-02    1.12709E-01    2.08780E-01   -1.76546E-01    3.45544E-01   -3.96256E-01    2.88985E-01    9.47846E-02   -3.15824E-01   -2.44229E-02   -4.55041E-01    5.01328E-01   -6.73115E-02   -1.01186E-01   -1.71220E-03
    5.12695E-01   -8.30900E-02    4.73427E-02    6.78535E-02    2.31903E-01   -1.93343E-01    1.47899E-01   -1.68695E-01    3.75946E-01    1.31993E-01   -3.15463E-01   -1.49382E-02   -3.12835E-01    3.74988E-01    9.83564E-02   -1.59540E-01    1.59417E-01
    5.17578E-01   -6.74238E-02    3.62749E-02    2.09085E-02    2.54516E-01   -2.09195E-01   -5.77604E-02    6.77953E-02    4.62950E-01    1.69753E-01   -3.12596E-01   -5.03628E-03   -1.63868E-01    2.41310E-01    2.68986E-01   -2.18656E-01    3.25281E-01
    5.22461E-01   -5.15041E-02    2.54526E-02   -1.83645E-02    2.64345E-01   -2.20354E-01   -2.28359E-01    2.67541E-01    5.30860E-01    1.95706E-01   -3.07173E-01    3.62145E-03   -3.03266E-02    1.27711E-01    4.08378E-01   -2.65729E-01    4.54995E-01
    5.27344E-01   -3.59568E-02    1.56131E-02   -4.19121E-02    2.51340E-01   -2.23761E-01   -3.28379E-01    3.92868E-01    5.63959E-01    1.99705E-01   -2.99194E-01    9.66226E-03    6.94287E-02    5.68387E-02    4.86718E-01   -2.90234E-01    5.14913E-01
    5.32227E-01   -2.11846E-02    7.20519E-03   -4.50791E-02    2.09835E-01   -2.17707E-01   -3.37334E-01    4.22005E-01    5.53303E-01    1.75978E-01   -2.88746E-01    1.22885E-02    1.24671E-01    4.18332E-02    4.86865E-01   -2.86152E-01    4.85754E-01
    5.37109E-01   -7.30048E-03    3.04467E-04   -2.75821E-02    1.39794E-01   -2.02216E-01   -2.54063E-01    3.53648E-01    4.98644E-01    1.24373E-01   -2.76019E-01    1.14426E-02    1.34501E-01    8.36019E-02    4.07982E-01   -2.53263E-01    3.66702E-01
    5.41992E-01    5.87655E-03   -5.39128E-03    6.43775E-03    4.68818E-02   -1.79065E-01   -9.69706E-02    2.07193E-01    4.08533E-01    5.04275E-02   -2.61303E-01    7.81577E-03    1.07967E-01    1.70671E-01    2.65723E-01   -1.97209E-01    1.75628E-01
    5.46875E-01    1.87627E-02   -1.04868E-02    4.92955E-02   -5.86752E-02   -1.51432E-01    9.98736E-02    1.86272E-02    2.98570E-01   -3.57634E-02   -2.44973E-01    2.69937E-03    6.20840E-02    2.81648E-01    8.89527E-02   -1.28331E-01   -5.46310E-02
    5.51758E-01    3.19001E-02   -1.57501E-02    9.13893E-02   -1.64176E-01   -1.23261E-01    2.93920E-01   -1.67091E-01    1.88176E-01   -1.21638E-01   -2.27450E-01   -2.29094E-03    1.81749E-02    3.89781E-01   -8.63102E-02   -5.95127E-02   -2.83136E-01
    5.56641E-01    4.58209E-02   -2.19376E-02    1.23231E-01   -2.57057E-01   -9.84556E-02    4.43122E-01   -3.05535E-01    9.65592E-02   -1.94775E-01   -2.09162E-01   -5.55898E-03   -2.70113E-03    4.68639E-01   -2.24464E-01   -3.49517E-03   -4.69414E-01
    5.61523E-01    6.09115E-02   -2.96225E-02    1.37455E-01   -3.27470E-01   -8.00886E-02    5.14803E-01   -3.62200E-01    3.87296E-02   -2.45468E-01   -1.90504E-01   -5.86806E-03    1.57348E-02    4.97742E-01   -2.97802E-01    2.97825E-02   -5.81933E-01
    5.66406E-01    7.73088E-02   -3.90604E-02    1.30378E-01   -3.70286E-01   -6.97863E-02    4.92564E-01   -3.19813E-01    2.24012E-02   -2.68732E-01   -1.71800E-01   -2.60523E-03    8.14697E-02    4.66920E-01   -2.92325E-01    3.52486E-02   -6.04686E-01
    5.71289E-01    9.48474E-02   -5.01228E-02    1.02784E-01   -3.86114E-01   -6.74172E-02    3.79750E-01   -1.82005E-01    4.64296E-02   -2.65313E-01   -1.53292E-01    4.08574E-03    1.92433E-01    3.78522E-01   -2.10673E-01    1.37400E-02   -5.40511E-01
    5.76172E-01    1.13072E-01   -6.23105E-02    5.97704E-02   -3.81096E-01   -7.11518E-02    1.98766E-01    2.74183E-02    1.01116E-01   -2.41490E-01   -1.35133E-01    1.33308E-02    3.36848E-01    2.46970E-01   -7.15452E-02   -2.82019E-02   -4.10434E-01
    5.81055E-01    1.31307E-01   -7.48458E-02    9.68366E-03   -3.65551E-01   -7.78793E-02   -1.36234E-02    2.69447E-01    1.70315E-01   -2.07715E-01   -1.17413E-01    2.37058E-02    4.95631E-01    9.57842E-02    9.42567E-02   -7.97358E-02   -2.49193E-01
    5.85938E-01    1.48783E-01   -8.68236E-02   -3.76299E-02   -3.51736E-01   -8.38942E-02   -2.14018E-01    4.98051E-01    2.34893E-01   -1.76367E-01   -1.00185E-01    3.35329E-02    6.46329E-01   -4.73165E-02    2.50336E-01   -1.28031E-01   -9.78653E-02
    5.90820E-01    1.64768E-01   -9.73894E-02   -7.28874E-02   -3.51194E-01   -8.57069E-02   -3.61506E-01    6.69838E-01    2.76822E-01   -1.59116E-01   -8.35033E-02    4.12300E-02    7.67768E-01   -1.56197E-01    3.62386E-01   -1.60996E-01    4.83257E-03
    5.95703E-01    1.78708E-01   -1.05907E-01   -8.93159E-02   -3.72268E-01   -8.08083E-02   -4.26263E-01    7.53156E-01    2.83036E-01   -1.64421E-01   -6.74624E-02    4.56406E-02    8.44437E-01   -2.11759E-01    4.05434E-01   -1.69850E-01    3.07503E-02
    6.00586E-01    1.90317E-01   -1.12082E-01   -8.40702E-02   -4.18279E-01   -6.82262E-02   -3.95816E-01    7.34728E-01    2.48233E-01   -1.95716E-01   -5.22194E-02    4.62739E-02    8.69682E-01   -2.05908E-01    3.69122E-01   -1.50997E-01   -3.17218E-02
    6.05469E-01    1.99623E-01   -1.16012E-01   -5.88238E-02   -4.86774E-01   -4.87565E-02   -2.77655E-01    6.22419E-01    1.76052E-01   -2.50656E-01   -3.80045E-02    4.34052E-02    8.47039E-01   -1.43217E-01    2.59899E-01   -1.06806E-01   -1.75163E-01
    6.10352E-01    2.06942E-01   -1.18155E-01   -1.94088E-02   -5.69989E-01   -2.48203E-02   -9.76434E-02    4.43548E-01    7.83486E-02   -3.21577E-01   -2.51118E-02    3.80148E-02    7.89428E-01   -3.99137E-02    9.96849E-02   -4.51340E-02   -3.74643E-01
    6.15234E-01    2.12796E-01   -1.19227E-01    2.54188E-02   -6.56435E-01    2.36073E-05    1.05445E-01    2.39109E-01   -2.72520E-02   -3.97085E-01   -1.38739E-02    3.15788E-02    7.16366E-01    7.95761E-02   -7.87350E-02    2.23122E-02   -5.92936E-01
    6.20117E-01    2.17786E-01   -1.20040E-01    6.58300E-02   -7.33278E-01    2.18082E-02    2.88102E-01    5.51154E-02   -1.21030E-01   -4.64427E-01   -4.62375E-03    2.57561E-02    6.49813E-01    1.87808E-01   -2.38601E-01    8.24206E-02   -7.88326E-01
    6.25000E-01    2.22456E-01   -1.21323E-01    9.29977E-02   -7.89000E-01    3.69758E-02    4.11260E-01   -6.71142E-02   -1.85286E-01   -5.12159E-01    2.34672E-03    2.20364E-02    6.09494E-01    2.60131E-01   -3.46909E-01    1.23422E-01   -9.23360E-01
    6.29883E-01    2.27166E-01   -1.23566E-01    1.00961E-01   -8.15796E-01    4.31126E-02    4.48527E-01   -9.96743E-02   -2.08043E-01   -5.32532E-01    6.82429E-03    2.14250E-02    6.08708E-01    2.79908E-01   -3.81353E-01    1.37356E-01   -9.72715E-01
    6.34766E-01    2.32005E-01   -1.26907E-01    8.78830E-02   -8.11188E-01    3.94449E-02    3.91751E-01   -3.39653E-02   -1.85542E-01   -5.23114E-01    8.69985E-03    2.42294E-02    6.51493E-01    2.42039E-01   -3.35013E-01    1.21735E-01   -9.28505E-01
    6.39648E-01    2.36766E-01   -1.31104E-01    5.64425E-02   -7.78527E-01    2.69931E-02    2.52747E-01    1.17484E-01   -1.23014E-01   -4.87283E-01    7.97672E-03    2.99935E-02    7.31751E-01    1.54054E-01   -2.17808E-01    8.00640E-02   -8.01928E-01
    6.44531E-01    2.40988E-01   -1.35576E-01    1.32701E-02   -7.26272E-01    8.35022E-03    6.08070E-02    3.23647E-01   -3.35706E-02   -4.33514E-01    4.76025E-03    3.75924E-02    8.34512E-01    3.45350E-02   -5.44053E-02    2.10939E-02   -6.20895E-01
    6.49414E-01    2.44045E-01   -1.39533E-01   -3.24471E-02   -6.66200E-01   -1.28664E-02   -1.43466E-01    5.41530E-01    6.45666E-02   -3.73583E-01   -7.69109E-04    4.54694E-02    9.39079E-01   -9.07892E-02    1.20982E-01   -4.30231E-02   -4.24145E-01
    6.54297E-01    2.45279E-01   -1.42132E-01   -7.08999E-02   -6.10924E-01   -3.27773E-02   -3.16707E-01    7.25222E-01    1.51902E-01   -3.20090E-01   -8.39343E-03    5.19634E-02    1.02338E+00   -1.94464E-01    2.71796E-01   -9.92920E-02   -2.53084E-01
    6.59180E-01    2.44142E-01   -1.42663E-01   -9.37246E-02   -5.71239E-01   -4.80544E-02   -4.21927E-01    8.35571E-01    2.11766E-01   -2.83803E-01   -1.78978E-02    5.56587E-02    1.06863E+00   -2.53095E-01    3.66833E-01   -1.36610E-01   -1.43068E-01
    6.64062E-01    2.40312E-01   -1.40696E-01   -9.57659E-02   -5.53860E-01   -5.66152E-02   -4.36306E-01    8.48432E-01    2.33810E-01   -2.71401E-01   -2.91049E-02    5.56845E-02    1.06328E+00   -2.52291E-01    3.86809E-01   -1.48097E-01   -1.15964E-01
    6.68945E-01    2.33766E-01   -1.36178E-01   -7.61658E-02   -5.60021E-01   -5.80519E-02   -3.56004E-01    7.59762E-01    2.16172E-01   -2.84075E-01   -4.18974E-02    5.18983E-02    1.00549E+00   -1.89709E-01    3.28419E-01   -1.32541E-01   -1.75559E-01
    6.73828E-01    2.24796E-01   -1.29444E-01   -3.85484E-02   -5.85243E-01   -5.37049E-02   -1.96977E-01    5.86483E-01    1.65838E-01   -3.17286E-01   -5.62218E-02    4.49178E-02    9.03550E-01   -7.55682E-02    2.05020E-01   -9.46362E-02   -3.06778E-01
    6.78711E-01    2.13954E-01   -1.21158E-01    9.73899E-03   -6.20299E-01   -4.63647E-02    8.37188E-03    3.62936E-01    9.71435E-02   -3.61746E-01   -7.20753E-02    3.59922E-02    7.74131E-01    6.94681E-02    4.38116E-02   -4.39859E-02   -4.78884E-01
    6.83594E-01    2.01948E-01   -1.12174E-01    5.91674E-02   -6.53196E-01   -3.96662E-02    2.18011E-01    1.33664E-01    2.87167E-02   -4.05385E-01   -8.94768E-02    2.67409E-02    6.38851E-01    2.18617E-01   -1.19906E-01    6.93790E-03   -6.51975E-01
    6.88477E-01    1.89507E-01   -1.03366E-01    1.00027E-01   -6.71737E-01   -3.73023E-02    3.89115E-01   -5.59467E-02   -2.04858E-02   -4.35923E-01   -1.08430E-01    1.88149E-02    5.19756E-01    3.44576E-01   -2.50179E-01    4.54387E-02   -7.85420E-01
    6.93359E-01    1.77240E-01   -9.54518E-02    1.24464E-01   -6.66134E-01   -4.22228E-02    4.87074E-01   -1.69201E-01   -3.52175E-02   -4.43477E-01   -1.28884E-01    1.35512E-02    4.34731E-01    4.25235E-01   -3.17988E-01    6.12894E-02   -8.46451E-01
    6.98242E-01    1.65527E-01   -8.88535E-02    1.28130E-01   -6.31116E-01   -5.59884E-02    4.92769E-01   -1.85795E-01   -7.20362E-03   -4.22672E-01   -1.50707E-01    1.16942E-02    3.93792E-01    4.48283E-01   -3.07376E-01    4.89084E-02   -8.17102E-01
    7.03125E-01    1.54457E-01   -8.36153E-02    1.11083E-01   -5.67096E-01   -7.84142E-02    4.06578E-01   -1.06067E-01    6.30620E-02   -3.73806E-01   -1.73664E-01    1.32419E-02    3.97043E-01    4.13754E-01   -2.18825E-01    8.55833E-03   -6.98035E-01
    7.08008E-01    1.43825E-01   -7.94067E-02    7.77751E-02   -4.80135E-01   -1.07580E-01    2.48284E-01    4.91064E-02    1.66363E-01   -3.02816E-01   -1.97426E-01    1.74492E-02    4.34721E-01    3.33969E-01   -6.91759E-02   -5.36843E-02   -5.08443E-01
    7.12891E-01    1.33198E-01   -7.56035E-02    3.60979E-02   -3.80728E-01   -1.40204E-01    5.28888E-02    2.42741E-01    2.86643E-01   -2.20067E-01   -2.21588E-01    2.29884E-02    4.89322E-01    2.30884E-01    1.11902E-01   -1.27182E-01   -2.82058E-01
    7.17773E-01    1.22028E-01   -7.14309E-02   -4.28502E-03   -2.81653E-01   -1.72304E-01   -1.36776E-01    4.29567E-01    4.04321E-01   -1.38200E-01   -2.45703E-01    2.82325E-02    5.39368E-01    1.31411E-01    2.88135E-01   -1.98951E-01   -6.00904E-02
    7.22656E-01    1.09786E-01   -6.61389E-02   -3.39844E-02   -1.95344E-01   -2.00001E-01   -2.79088E-01    5.65595E-01    5.00354E-01   -6.95124E-02   -2.69326E-01    3.16007E-02    5.64004E-01    6.16916E-02    4.24270E-01   -2.56367E-01    1.17393E-01
    7.27539E-01    9.60984E-02   -5.91731E-02   -4.58729E-02   -1.31339E-01   -2.20307E-01   -3.42422E-01    6.17423E-01    5.60184E-01   -2.34014E-02   -2.92054E-01    3.18960E-02    5.47473E-01    4.15325E-02    4.93470E-01   -2.89793E-01    2.19863E-01
    7.32422E-01    8.08481E-02   -5.03044E-02   -3.65959E-02   -9.43369E-02   -2.31719E-01   -3.11825E-01    5.69302E-01    5.76732E-01   -4.42722E-03   -3.13558E-01    2.85603E-02    4.82512E-01    8.01744E-02    4.82953E-01   -2.94588E-01    2.32698E-01
    7.37305E-01    6.42205E-02   -3.96894E-02   -7.28827E-03   -8.32724E-02   -2.34502E-01   -1.92190E-01    4.26492E-01    5.51832E-01   -1.13902E-02   -3.33601E-01    2.17959E-02    3.71966E-01    1.74287E-01    3.96656E-01   -2.72046E-01    1.60216E-01
    7.42188E-01    4.66879E-02   -2.78509E-02    3.66547E-02   -9.16088E-02   -2.30605E-01   -7.23795E-03    2.14188E-01    4.95773E-01   -3.76225E-02   -3.52034E-01    1.25269E-02    2.28272E-01    3.08613E-01    2.54391E-01   -2.29105E-01    2.47120E-02
    7.47070E-01    2.89326E-02   -1.55803E-02    8.67038E-02   -1.08780E-01   -2.23213E-01    2.05454E-01   -2.77436E-02    4.25074E-01   -7.24309E-02   -3.68777E-01    2.20783E-03    7.09113E-02    4.59123E-01    8.76456E-02   -1.76852E-01   -1.38293E-01
    7.51953E-01    1.17248E-02   -3.78299E-03    1.32983E-01   -1.22478E-01   -2.16051E-01    4.02352E-01   -2.53135E-01    3.58941E-01   -1.03387E-01   -3.83788E-01   -7.47871E-03   -7.76048E-02    5.98022E-01   -6.70621E-02   -1.28164E-01   -2.87579E-01
    7.56836E-01   -4.21832E-03    6.69983E-03    1.66341E-01   -1.21311E-01   -2.12567E-01    5.43116E-01   -4.19199E-01    3.15166E-01   -1.18979E-01   -3.97024E-01   -1.49731E-02   -1.96406E-01    6.99549E-01   -1.75898E-01   -9.49704E-02   -3.84962E-01
    7.61719E-01   -1.83631E-02    1.52571E-02    1.80269E-01   -9.72577E-02   -2.15179E-01    5.99080E-01   -4.95510E-01    3.06323E-01   -1.11077E-01   -4.08405E-01   -1.91636E-02   -2.70585E-01    7.45358E-01   -2.14851E-01   -8.57186E-02   -4.03380E-01
    7.66602E-01   -3.04523E-02    2.16256E-02    1.72264E-01   -4.74183E-02   -2.24741E-01    5.59274E-01   -4.70382E-01    3.37072E-01   -7.66692E-02   -4.17791E-01   -1.96175E-02   -2.94264E-01    7.28329E-01   -1.74814E-01   -1.03569E-01   -3.32640E-01
    7.71484E-01   -4.05412E-02    2.59347E-02    1.44349E-01    2.53248E-02   -2.40339E-01    4.32720E-01   -3.53297E-01    4.03126E-01   -1.85376E-02   -4.24972E-01   -1.66692E-02   -2.71771E-01    6.54028E-01   -6.35066E-02   -1.45713E-01   -1.81604E-01
    7.76367E-01   -4.89689E-02    2.86699E-02    1.02642E-01    1.12863E-01   -2.59462E-01    2.46523E-01   -1.72883E-01    4.92115E-01    5.53056E-02   -4.29680E-01   -1.13468E-02   -2.16665E-01    5.39498E-01    9.61273E-02   -2.03942E-01    2.36347E-02
    7.81250E-01   -5.62715E-02    3.05619E-02    5.60566E-02    2.03524E-01   -2.78512E-01    4.01474E-02    2.91411E-02    5.86155E-01    1.33276E-01   -4.31616E-01   -5.15314E-03   -1.48827E-01    4.09636E-01    2.70746E-01   -2.66366E-01    2.45212E-01
    7.86133E-01   -6.30550E-02    3.24244E-02    1.44273E-02    2.84489E-01   -2.93549E-01   -1.42902E-01    2.06773E-01    6.65581E-01    2.02634E-01   -4.30486E-01    2.53007E-04   -9.02213E-02    2.91918E-01    4.23618E-01   -3.19898E-01    4.41437E-01
    7.91016E-01   -6.98559E-02    3.49762E-02   -1.35712E-02    3.44459E-01   -3.01103E-01   -2.64248E-01    3.19436E-01    7.13065E-01    2.52146E-01   -4.26042E-01    3.40828E-03   -6.02274E-02    2.10594E-01    5.22354E-01   -3.53004E-01    5.75542E-01
    7.95898E-01   -7.70175E-02    3.86837E-02   -2.22519E-02    3.76000E-01   -2.98902E-01   -2.98732E-01    3.40543E-01    7.17246E-01    2.74433E-01   -4.18123E-01    3.35471E-03   -7.15197E-02    1.81561E-01    5.45718E-01   -3.58120E-01    6.23403E-01
    8.00781E-01   -8.46091E-02    4.36582E-02   -1.01152E-02    3.77087E-01   -2.86336E-01   -2.39715E-01    2.63107E-01    6.75108E-01    2.67509E-01   -4.06674E-01   -1.57155E-04   -1.27369E-01    2.09003E-01    4.88097E-01   -3.33245E-01    5.78601E-01
    8.05664E-01   -9.24049E-02    4.96282E-02    1.98341E-02    3.51509E-01   -2.64590E-01   -1.00476E-01    1.01224E-01    5.92614E-01    2.35191E-01   -3.91755E-01   -6.61460E-03   -2.20929E-01    2.84508E-01    3.60682E-01   -2.82352E-01    4.53756E-01
    8.10547E-01   -9.99268E-02    5.59944E-02    6.07200E-02    3.08061E-01   -2.36390E-01    8.85812E-02   -1.12885E-01    4.83445E-01    1.86283E-01   -3.73530E-01   -1.48500E-02   -3.36663E-01    3.88833E-01    1.89113E-01   -2.14560E-01    2.77861E-01
    8.15430E-01   -1.06543E-01    6.19542E-02    1.03244E-01    2.58678E-01   -2.05435E-01    2.86337E-01   -3.35662E-01    3.66132E-01    1.32719E-01   -3.52234E-01   -2.32861E-02   -4.53605E-01    4.95974E-01    8.07533E-03   -1.42210E-01    9.01712E-02
    8.20312E-01   -1.11598E-01    6.66705E-02    1.37647E-01    2.15925E-01   -1.75624E-01    4.49618E-01   -5.21379E-01    2.60161E-01    8.70509E-02   -3.28141E-01   -3.02686E-02   -5.49772E-01    5.78645E-01   -1.45993E-01   -7.82765E-02   -6.80704E-02
    8.25195E-01   -1.14557E-01    6.94486E-02    1.55766E-01    1.90353E-01   -1.50245E-01    5.42297E-01   -6.31773E-01    1.81898E-01    5.98026E-02   -3.01520E-01   -3.44141E-02   -6.06804E-01    6.14051E-01   -2.42576E-01   -3.36408E-02   -1.62311E-01
    8.30078E-01   -1.15117E-01    6.98848E-02    1.52759E-01    1.88285E-01   -1.31299E-01    5.42910E-01   -6.44111E-01    1.41160E-01    5.72635E-02   -2.72599E-01   -3.49025E-02   -6.13836E-01    5.88708E-01   -2.63490E-01   -1.48136E-02   -1.71959E-01
    8.34961E-01   -1.13278E-01    6.79537E-02    1.28129E-01    2.10502E-01   -1.19090E-01    4.49184E-01   -5.55985E-01    1.39190E-01    8.01708E-02   -2.41548E-01   -3.16504E-02   -5.69810E-01    5.01320E-01   -2.06710E-01   -2.25773E-02   -9.47088E-02
    8.39844E-01   -1.09349E-01    6.40184E-02    8.58351E-02    2.52098E-01   -1.12188E-01    2.78531E-01   -3.85829E-01    1.68431E-01    1.23567E-01   -2.08471E-01   -2.53300E-02   -4.83720E-01    3.63081E-01   -8.67780E-02   -5.18387E-02    5.29902E-02
    8.44727E-01   -1.03894E-01    5.87584E-02    3.34668E-02    3.03541E-01   -1.07748E-01    6.43917E-02   -1.69055E-01    2.14163E-01    1.77860E-01   -1.73426E-01   -1.72288E-02   -3.72753E-01    1.95365E-01    6.82725E-02   -9.27216E-02    2.39419E-01
    8.49609E-01   -9.76227E-02    5.30326E-02   -1.93483E-02    3.52707E-01   -1.02137E-01   -1.50792E-01    4.93925E-02    2.57654E-01    2.30858E-01   -1.36450E-01   -8.98020E-03   -2.58704E-01    2.52639E-02    2.22837E-01   -1.32669E-01    4.24294E-01
